Date,Open,High,Low,Close,Volume,Adj Close
2015-06-19,211.559998,212.149994,209.520004,210.869995,2539200,210.869995
2015-06-18,209.889999,210.779999,208.020004,210.699997,1998100,210.699997
2015-06-17,207.899994,211.360001,207.710007,209.509995,4281800,209.509995
2015-06-16,204.00,206.690002,203.699997,205.00,1686000,205.00
2015-06-15,204.110001,205.919998,202.550003,205.729996,1385500,205.729996
2015-06-12,206.850006,209.839996,206.070007,207.600006,2562700,207.600006
2015-06-11,204.889999,208.00,204.889999,206.770004,2208300,206.770004
2015-06-10,202.770004,206.710007,202.429993,204.630005,2524100,204.630005
2015-06-09,201.970001,203.850006,200.690002,202.559998,2180400,202.559998
2015-06-08,206.800003,207.889999,201.820007,203.149994,2435300,203.149994
2015-06-05,203.669998,209.259995,203.160004,205.889999,2993200,205.889999
2015-06-04,202.929993,204.50,201.00,204.330002,2789500,204.330002
2015-06-03,203.00,206.50,201.059998,203.880005,2891400,203.880005
2015-06-02,199.679993,203.369995,199.350006,203.360001,2305300,203.360001
2015-06-01,198.940002,202.630005,197.580002,201.559998,2409400,201.559998
2015-05-29,201.029999,201.210007,197.190002,197.399994,2688600,197.399994
2015-05-28,197.660004,201.839996,197.00,200.270004,2412800,200.270004
2015-05-27,200.550003,202.539993,198.899994,201.449997,2026800,201.449997
2015-05-26,204.00,204.50,198.639999,200.190002,3523500,200.190002
2015-05-22,201.830002,204.410004,200.589996,203.800003,4311100,203.800003
2015-05-21,195.649994,200.639999,195.639999,200.130005,3944900,200.130005
2015-05-20,194.00,196.710007,192.75,195.509995,2614100,195.509995
2015-05-19,191.610001,194.50,190.899994,193.139999,2205800,193.139999
2015-05-18,192.990005,193.679993,190.050003,191.320007,2512100,191.320007
2015-05-15,191.729996,193.779999,189.199997,192.979996,3794700,192.979996
2015-05-14,190.970001,192.949997,189.520004,190.270004,3391600,190.270004
2015-05-13,190.289993,190.669998,188.600006,189.179993,2603100,189.179993
2015-05-12,189.919998,191.479996,188.75,189.970001,3721300,189.970001
2015-05-11,194.720001,196.990005,190.490005,190.839996,3558200,190.839996
2015-05-08,195.789993,195.899994,191.630005,193.539993,2863800,193.539993
2015-05-07,192.089996,194.619995,191.070007,193.630005,4165200,193.630005
2015-05-06,194.470001,196.00,188.610001,190.050003,6736100,190.050003
2015-05-05,201.820007,201.990005,192.740005,194.740005,7379600,194.740005
2015-05-04,204.990005,206.899994,203.520004,203.699997,4397100,203.699997
2015-05-01,200.899994,202.979996,196.130005,202.470001,6151300,202.470001
2015-04-30,209.369995,211.330002,199.600006,200.279999,11054300,200.279999
2015-04-29,219.00,220.00,215.210007,219.00,4138600,219.00
2015-04-28,222.669998,223.300003,217.25,219.190002,2456700,219.190002
2015-04-27,218.600006,223.949997,218.259995,220.460007,4351000,220.460007
2015-04-24,214.809998,217.889999,213.919998,216.899994,3355100,216.899994
2015-04-23,213.240005,215.360001,212.119995,212.279999,1902300,212.279999
2015-04-22,214.440002,215.25,212.259995,213.369995,1614000,213.369995
2015-04-21,214.520004,217.470001,212.740005,212.850006,2497700,212.850006
2015-04-20,209.179993,213.220001,208.50,211.860001,3177800,211.860001
2015-04-17,204.039993,208.089996,202.679993,207.869995,4192300,207.869995
2015-04-16,210.300003,211.550003,206.360001,206.899994,4053100,206.899994
2015-04-15,214.350006,214.720001,209.050003,210.770004,3224600,210.770004
2015-04-14,215.399994,216.169998,211.600006,213.910004,2459000,213.910004
2015-04-13,216.589996,218.880005,215.25,215.399994,2980300,215.399994
2015-04-10,219.160004,220.100006,214.710007,214.789993,3099100,214.789993
2015-04-09,215.399994,220.75,215.00,218.479996,5996400,218.479996
2015-04-08,207.00,214.169998,206.50,212.839996,5223500,212.839996
2015-04-07,205.089996,205.580002,203.800003,203.869995,2036700,203.869995
2015-04-06,204.589996,205.399994,202.270004,203.600006,4151900,203.600006
2015-04-02,210.809998,211.600006,208.509995,208.509995,1781800,208.509995
2015-04-01,210.139999,211.50,208.149994,211.070007,2559600,211.070007
2015-03-31,210.00,212.729996,208.399994,208.399994,1838400,208.399994
2015-03-30,209.399994,210.740005,207.639999,210.539993,2057200,210.539993
2015-03-27,204.979996,207.770004,204.050003,207.330002,2615800,207.330002
2015-03-26,205.00,207.679993,204.059998,205.440002,2974800,205.440002
2015-03-25,208.220001,211.110001,205.699997,207.740005,4162800,207.740005
2015-03-24,216.00,218.559998,213.529999,213.600006,1926300,213.600006
2015-03-23,212.970001,217.740005,211.50,216.779999,2207000,216.779999
2015-03-20,217.029999,217.050003,212.570007,212.690002,2291800,212.690002
2015-03-19,210.770004,215.240005,210.160004,214.570007,2918000,214.570007
2015-03-18,202.539993,211.00,202.199997,210.949997,3596400,210.949997
2015-03-17,204.559998,206.490005,202.509995,203.270004,2999900,203.270004
2015-03-16,205.119995,206.449997,203.199997,205.300003,1808300,205.300003
2015-03-13,203.399994,205.630005,202.50,204.449997,1554500,204.449997
2015-03-12,205.699997,206.770004,202.50,203.389999,2221900,203.389999
2015-03-11,210.169998,210.529999,204.00,204.380005,3076500,204.380005
2015-03-10,209.880005,212.869995,209.00,210.389999,1880100,210.389999
2015-03-09,212.00,212.710007,209.350006,211.619995,1742000,211.619995
2015-03-06,215.100006,217.850006,212.710007,213.309998,3176400,213.309998
2015-03-05,207.75,214.570007,207.210007,214.229996,3826400,214.229996
2015-03-04,205.199997,208.419998,205.029999,207.690002,1700400,207.690002
2015-03-03,204.50,207.399994,204.50,206.339996,2317200,206.339996
2015-03-02,204.190002,205.520004,202.199997,205.039993,2022500,205.039993
2015-02-27,205.50,207.460007,202.600006,203.75,2399000,203.75
2015-02-26,204.75,206.630005,203.529999,205.880005,2721900,205.880005
2015-02-25,208.830002,209.770004,202.699997,203.529999,2896000,203.529999
2015-02-24,206.529999,209.00,205.179993,208.059998,2001100,208.059998
2015-02-23,209.399994,211.00,205.539993,206.429993,3183300,206.429993
2015-02-20,208.229996,210.169998,207.320007,209.630005,2192100,209.630005
2015-02-19,207.399994,208.759995,206.509995,207.240005,1706100,207.240005
2015-02-18,208.149994,210.029999,206.570007,207.149994,2741800,207.149994
2015-02-17,213.740005,213.740005,206.479996,208.809998,4500600,208.809998
2015-02-13,207.449997,216.690002,207.25,212.130005,7793700,212.130005
2015-02-12,203.800003,206.970001,199.699997,205.020004,14190600,205.020004
2015-02-11,219.679993,219.889999,214.029999,214.669998,6944000,214.669998
2015-02-10,217.779999,220.830002,215.699997,219.440002,3580400,219.440002
2015-02-09,211.00,215.350006,210.850006,215.029999,3381000,215.029999
2015-02-06,217.259995,217.50,211.380005,211.779999,2964400,211.779999
2015-02-05,217.350006,219.190002,216.00,216.800003,1988100,216.800003
2015-02-04,216.970001,219.929993,216.00,217.240005,2721700,217.240005
2015-02-03,218.059998,219.360001,215.25,217.160004,2724200,217.160004
2015-02-02,218.770004,219.949997,213.25,217.600006,2390900,217.600006
2015-01-30,218.990005,221.520004,217.289993,217.919998,2086200,217.919998
2015-01-29,218.240005,221.160004,212.820007,220.389999,3156800,220.389999
2015-01-28,227.809998,229.399994,220.00,220.309998,3000400,220.309998
2015-01-27,227.199997,229.169998,223.520004,227.529999,2819300,227.529999
2015-01-26,234.490005,234.50,228.110001,229.460007,2416900,229.460007
2015-01-23,229.199997,234.669998,228.600006,233.330002,2808300,233.330002
2015-01-22,230.00,230.509995,224.899994,229.880005,3339100,229.880005
2015-01-21,220.820007,228.940002,220.059998,228.279999,3536900,228.279999
2015-01-20,222.020004,223.850006,217.009995,220.360001,2551500,220.360001
2015-01-16,220.00,222.00,216.419998,220.199997,4035700,220.199997
2015-01-15,218.479996,219.50,215.00,215.970001,2342100,215.970001
2015-01-14,217.339996,219.949997,214.00,216.820007,2535400,216.820007
2015-01-13,223.610001,224.50,218.00,219.600006,2868800,219.600006
2015-01-12,226.100006,226.50,220.00,220.889999,3177700,220.889999
2015-01-09,230.130005,232.990005,226.850006,226.899994,2310800,226.899994
2015-01-08,227.050003,232.139999,224.729996,229.210007,2642100,229.210007
2015-01-07,222.419998,227.00,221.020004,224.350006,2280700,224.350006
2015-01-06,220.889999,222.869995,216.020004,220.179993,3231400,220.179993
2015-01-05,222.880005,224.830002,218.350006,219.789993,2744000,219.789993
2015-01-02,229.460007,230.449997,221.490005,223.080002,3490000,223.080002
2014-12-31,229.779999,231.00,227.130005,227.970001,1925200,227.970001
2014-12-30,228.520004,231.199997,227.830002,230.009995,1546300,230.009995
2014-12-29,233.210007,234.800003,229.00,230.210007,2214000,230.210007
2014-12-26,232.029999,237.429993,231.309998,234.880005,1619300,234.880005
2014-12-24,233.00,233.660004,230.75,230.979996,944800,230.979996
2014-12-23,234.449997,236.779999,233.080002,233.160004,1681100,233.160004
2014-12-22,235.470001,236.979996,233.899994,234.600006,1661700,234.600006
2014-12-19,232.559998,236.300003,230.600006,234.229996,3046300,234.229996
2014-12-18,228.690002,233.25,228.520004,231.880005,2765600,231.880005
2014-12-17,221.210007,225.419998,218.00,223.850006,3008000,223.850006
2014-12-16,223.639999,226.350006,219.00,219.960007,3996100,219.960007
2014-12-15,229.990005,232.869995,224.800003,225.809998,2411800,225.809998
2014-12-12,225.889999,233.690002,225.160004,229.320007,2553100,229.320007
2014-12-11,226.100006,233.740005,226.050003,229.229996,3037700,229.229996
2014-12-10,229.570007,229.820007,224.100006,225.119995,2246400,225.119995
2014-12-09,222.009995,231.330002,217.50,229.899994,2992300,229.899994
2014-12-08,230.110001,231.059998,222.600006,227.669998,4457600,227.669998
2014-12-05,230.889999,232.960007,227.899994,232.720001,2887300,232.720001
2014-12-04,232.190002,234.699997,229.929993,230.809998,2483400,230.809998
2014-12-03,234.850006,235.720001,230.429993,231.289993,3095400,231.289993
2014-12-02,237.039993,238.740005,232.880005,234.740005,2564100,234.740005
2014-12-01,242.00,242.00,233.600006,236.610001,4202200,236.610001
2014-11-28,246.990005,247.339996,242.949997,245.110001,1339900,245.110001
2014-11-26,244.970001,248.740005,243.289993,246.029999,2920700,246.029999
2014-11-25,244.279999,245.889999,242.070007,244.339996,1868800,244.339996
2014-11-24,247.759995,247.869995,240.809998,243.910004,2430000,243.910004
2014-11-21,244.449997,245.949997,241.710007,245.300003,3740400,245.300003
2014-11-20,238.860001,241.509995,236.100006,238.389999,2140300,238.389999
2014-11-19,242.00,245.410004,238.800003,240.419998,2881600,240.419998
2014-11-18,244.589996,245.649994,240.940002,242.75,2878700,242.75
2014-11-17,249.449997,250.00,238.25,244.149994,4375300,244.149994
2014-11-14,245.619995,251.220001,244.539993,249.699997,3637600,249.699997
2014-11-13,250.160004,251.990005,242.080002,244.089996,3302600,244.089996
2014-11-12,248.580002,251.649994,246.779999,249.820007,2451100,249.820007
2014-11-11,245.440002,251.00,243.009995,250.339996,3550200,250.339996
2014-11-10,237.300003,247.699997,237.199997,247.580002,4186000,247.580002
2014-11-07,237.380005,238.630005,235.50,236.539993,1913100,236.539993
2014-11-06,238.25,239.059998,233.00,236.899994,2973200,236.899994
2014-11-05,244.00,246.00,237.039993,237.699997,4552200,237.699997
2014-11-04,235.089996,242.139999,235.00,241.960007,3896400,241.960007
2014-11-03,239.179993,240.559998,234.320007,236.539993,3515600,236.539993
2014-10-31,240.139999,242.619995,238.649994,238.770004,6261200,238.770004
2014-10-30,222.300003,237.550003,222.00,237.009995,10605900,237.009995
2014-10-29,227.369995,227.75,219.610001,224.550003,7736700,224.550003
2014-10-28,222.539993,229.720001,221.369995,228.960007,4651100,228.960007
2014-10-27,220.509995,223.350006,219.179993,219.919998,3088000,219.919998
